Count;T2-T1;T3-T2;T4-T3;T4-T1
12453;-3211;505;3715;1009
12463;-3195;1000;3724;1529
12473;-3212;498;3709;995
12483;-3205;996;3683;1474
12493;-3175;508;3702;1035
12503;-3179;1000;3704;1525
12513;-3141;497;3673;1029
12523;-3195;496;3669;970
12533;-3192;509;3661;978
12543;-3168;498;3661;991
12553;-3159;500;3656;997
12563;-3178;497;3652;971
12573;-3177;509;3645;977
12583;-3184;498;3647;961
12593;-3176;503;3649;976
12603;-3135;497;3646;1008
12613;-3168;510;3631;973
12623;-3138;999;3628;1489
12633;-3129;504;3648;1023
12643;-3118;498;3646;1026
12653;-3146;507;3639;1000
12663;-3093;498;4088;1493
12673;-3114;502;3642;1030
12683;-3131;495;3632;996
12693;-3106;508;4074;1476
12703;-3071;494;3636;1059
12713;-3098;1002;3603;1507
12723;-3066;495;3608;1037
12733;-3088;505;3591;1008
12743;-3062;501;3616;1055
12753;-3085;501;3586;1002
12763;-3042;491;3603;1052
12773;-3081;504;3575;998
12783;-3075;996;3605;1526
12793;-3045;1005;3572;1532
12803;-3036;495;3585;1044
12813;-3040;508;3565;1033
12823;-3091;498;3591;998
12833;-3033;501;3572;1040
12843;-3076;495;3575;994
12853;-3055;511;3548;1004
12863;-3018;500;3580;1062
12873;-3075;501;3568;994
12883;-3038;496;3571;1029
12893;-3071;508;3539;976
12903;-3069;504;3531;966
12913;-3062;500;3555;993
12923;-2996;495;3553;1052
12933;-3025;508;3530;1013
12943;-2997;502;3543;1048
12953;-2990;498;3555;1063
12963;-2981;496;3531;1046
12973;-3008;507;3520;1019
12983;-3030;1001;3525;1496
12993;-3011;501;3528;1018
13003;-2971;496;3506;1031
13013;-2995;512;3495;1012
13023;-2967;1000;3495;1528
13033;-3007;499;3515;1007
13043;-2967;491;3486;1010
13053;-2995;510;3510;1025
13063;-3021;498;3505;982
13073;-2953;500;3480;1027
13083;-2995;495;3948;1448
13093;-2964;509;3479;1024
13103;-2943;1001;3470;1528
13113;-2941;501;3492;1052
13123;-2958;995;3492;1529
13133;-2985;510;3482;1007
13143;-2964;998;3460;1494
13153;-2976;1001;3477;1502
13163;-2944;996;3481;1533
13173;-2971;510;3472;1011
13183;-2918;499;3472;1053
13193;-2952;501;3437;986
13203;-2906;495;3447;1036
13213;-2933;509;3431;1007
13223;-2905;499;3462;1056
13233;-2953;498;3451;996
13243;-2921;495;3427;1001
13253;-2946;510;3453;1017
13263;-2947;498;3415;966
13273;-2940;497;3441;998
13283;-2881;495;3421;1035
13293;-2930;507;3431;1008
13303;-2939;500;3881;1442
13313;-2900;500;3876;1476
13323;-2894;996;3400;1502
13333;-2918;506;3863;1451
13343;-2934;502;3870;1438
13353;-2920;501;3388;969
13363;-2883;501;3383;1001
13373;-2856;507;3850;1501
13383;-2886;498;3854;1466
13393;-2883;500;3389;1006
13403;-2866;498;3375;1007
13413;-2898;508;3395;1005
13423;-2917;502;3399;984
13433;-2888;502;3363;977
13443;-2856;999;3391;1534
13453;-2833;511;3825;1503
13463;-2889;507;3379;997
13473;-2870;1004;3352;1486
13483;-2874;496;3372;994
13493;-2876;508;3341;973
13503;-2876;999;3372;1495
13513;-2839;500;3346;1007
13523;-2860;997;3365;1502
13533;-2855;509;3331;985
13543;-2805;501;3370;1066
13553;-2818;502;3324;1008
13563;-2844;497;3800;1453
13573;-2834;506;3346;1018
13583;-2862;499;3344;981
13593;-2794;501;3313;1020
13603;-2832;497;3343;1008
13613;-2805;505;3347;1047
13623;-2816;499;3339;1022
13633;-2779;499;3304;1024
13643;-2826;995;3306;1475
13653;-2829;507;3322;1000
13663;-2830;507;3329;1006
13673;-2794;501;3303;1010
13683;-2809;995;3291;1477
13693;-2814;509;3312;1007
13703;-2791;498;3311;1018
13713;-2756;1004;3313;1561
13723;-2774;500;3273;999
13733;-2800;510;3316;1026
13743;-2777;498;3270;991
13753;-2800;500;3298;998
13763;-2743;497;3311;1065
13773;-2763;510;3733;1480
13783;-2737;500;3262;1025
13793;-2757;499;3282;1024
13803;-2777;498;3732;1453
13813;-2783;510;3723;1450
13823;-2757;1001;3279;1523
13833;-2721;1000;3274;1553
13843;-2719;499;3272;1052
13853;-2715;505;3270;1060
13863;-2772;498;3265;991
13873;-2736;503;3261;1028
13883;-2755;496;3262;1003
13893;-2746;504;3227;985
13903;-2706;500;3237;1031
13913;-2727;500;3251;1024
13923;-2697;492;3706;1501
13933;-2703;508;3696;1501
13943;-2700;500;3700;1500
13953;-2694;499;3697;1502
13963;-2689;501;3688;1500
13973;-2690;510;3681;1501
13983;-2687;498;3689;1500
13993;-2684;504;3679;1499
14003;-2676;496;3680;1500
14013;-2674;506;3669;1501
14023;-2673;997;3282;1606
14033;-2690;498;3188;996
14043;-2677;997;3245;1565
14053;-2668;998;3188;1518
14063;-2664;1000;3185;1521
14073;-2711;501;3213;1003
14083;-2703;496;3207;1000
14093;-2688;508;3643;1463
14103;-2645;498;3204;1057
14113;-2678;502;3192;1016
14123;-2663;496;3646;1479
14133;-2635;507;3190;1062
14143;-2697;502;3638;1443
14153;-2657;498;3170;1011
14163;-2658;994;3157;1493
14173;-2638;507;3634;1503
14183;-2644;500;3628;1484
14193;-2675;498;3626;1449
14203;-2616;498;3620;1502
14213;-2667;508;3165;1006
14223;-2673;498;3159;984
14233;-2638;1006;3132;1500
14243;-2612;495;3613;1496
14253;-2607;505;3118;1016
14263;-2621;1001;3144;1524
14273;-2626;498;3606;1478
14283;-2646;493;3148;995
14293;-2589;505;3591;1507
14303;-2654;499;3119;964
14313;-2618;499;3197;1078
14323;-2600;497;3112;1009
14333;-2588;509;3579;1500
14343;-2593;497;3590;1494
14353;-2641;1999;3108;2466
14363;-2592;499;3599;1506
14373;-2602;507;3594;1499
14383;-2586;499;3590;1503
14393;-2574;502;3620;1548
14403;-2612;496;3121;1005
14413;-2612;507;3108;1003
14423;-2560;497;3092;1029
14433;-2560;498;3082;1020
14443;-2605;498;3557;1450
14453;-2559;509;3106;1056
14463;-2554;502;3566;1514
14473;-2576;1004;3069;1497
14483;-2561;997;3067;1503
14493;-2566;1006;3068;1508
14503;-2552;1001;3067;1516
14513;-2556;501;3059;1004
14523;-2554;498;3539;1483
14533;-2539;510;3529;1500
14543;-2534;500;3536;1502
14553;-2539;501;3046;1008
14563;-2530;499;3532;1501
14573;-2543;509;3516;1482
14583;-2524;501;3053;1030
14593;-2527;501;3048;1022
14603;-2514;497;3065;1048
14613;-2513;506;3509;1502
14623;-2528;500;3520;1492
14633;-2522;501;3513;1492
14643;-2507;496;3510;1499
14653;-2504;509;3496;1501
14663;-2504;500;3504;1500
14673;-2499;499;3501;1501
14683;-2496;996;3087;1587
14693;-2516;507;3491;1482
14703;-2494;500;3495;1501
14713;-2490;499;3497;1506
14723;-2483;495;3489;1501
14733;-2484;506;3481;1503
14743;-2483;501;3483;1501
14753;-2480;498;3482;1500
14763;-2473;497;3477;1501
14773;-2472;506;3471;1505
14783;-2476;499;3477;1500
14793;-2473;497;3477;1501
14803;-2469;496;3474;1501
14813;-2472;511;3461;1500
14823;-2467;498;3468;1499
14833;-2461;496;3466;1501
14843;-2457;496;3462;1501
14853;-2461;513;3449;1501
14863;-2455;499;3458;1502
14873;-2453;498;3456;1501
14883;-2449;497;3452;1500
14893;-2448;508;3441;1501
14903;-2444;497;3449;1502
14913;-2443;502;3442;1501
14923;-2439;499;3441;1501
14933;-2440;509;3433;1502
14943;-2435;499;3437;1501
14953;-2436;500;3436;1500
14963;-2427;496;3431;1500
14973;-2428;508;3421;1501
14983;-2425;498;3428;1501
14993;-2423;498;3425;1500
15003;-2419;499;3421;1501
15013;-2422;511;3412;1501
15023;-2415;497;3418;1500
15033;-2418;502;3416;1500
15043;-2410;497;3414;1501
15053;-2407;503;3405;1501
15063;-2408;503;3406;1501
15073;-2406;502;3405;1501
15083;-2389;490;3404;1505
15093;-2407;506;3399;1498
15103;-2399;501;3401;1503
15113;-2397;502;3395;1500
15123;-2390;497;3393;1500
15133;-2390;506;3384;1500
15143;-2388;499;3390;1501
15153;-2389;505;3385;1501
15163;-2382;996;2891;1505
15173;-2382;508;3375;1501
15183;-2390;503;3379;1492
15193;-2378;501;3378;1501
15203;-2374;496;3375;1497
15213;-2374;509;3365;1500
15223;-2369;505;3367;1503
15233;-2370;501;3368;1499
15243;-2363;496;3366;1499
15253;-2364;507;3358;1501
15263;-2359;505;3357;1503
15273;-2361;502;3358;1499
15283;-2352;496;3356;1500
15293;-2354;509;3346;1501
15303;-2351;503;3350;1502
15313;-2351;499;3350;1498
15323;-2347;495;3347;1495
15333;-2349;511;3337;1499
15343;-2343;498;3344;1499
15353;-2340;497;3341;1498
15363;-2339;497;3337;1495
15373;-2337;511;3327;1501
15383;-2333;501;3332;1500
15393;-2329;498;3331;1500
15403;-2327;496;3332;1501
15413;-2330;509;3320;1499
15423;-2326;500;3326;1500
15433;-2325;499;3324;1498
15443;-2319;496;3321;1498
15453;-2317;508;3310;1501
15463;-2315;500;3318;1503
15473;-2313;500;3314;1501
15483;-2308;497;3309;1498
15493;-2303;509;2820;1026
15503;-2329;501;3308;1480
15513;-2305;500;3304;1499
15523;-2302;497;3301;1496
15533;-2302;510;3292;1500
15543;-2298;500;2804;1006
15553;-2294;498;3297;1501
15563;-2291;496;2799;1004
15573;-2290;998;2795;1503
15583;-2290;501;2796;1007
15593;-2290;502;3287;1499
15603;-2281;498;2792;1009
15613;-2284;507;3275;1498
15623;-2279;498;3284;1503
15633;-2280;501;3279;1500
15643;-2274;497;3278;1501
15653;-2274;512;3263;1501
15663;-2269;500;3274;1505
15673;-2271;502;3268;1499
15683;-2263;996;2775;1508
15693;-2266;507;3256;1497
15703;-2260;997;2770;1507
15713;-2262;502;3263;1503
15723;-2255;996;2765;1506
15733;-2259;510;3247;1498
15743;-2252;499;3255;1502
15753;-2251;500;3252;1501
15763;-2247;498;3249;1500
15773;-2240;507;3235;1502
15783;-2266;501;2759;994
15793;-2254;498;2758;1002
15803;-2247;495;2751;999
15813;-2238;509;3228;1499
15823;-2251;501;2748;998
15833;-2246;502;2745;1001
15843;-2244;496;2743;995
15853;-2224;506;2741;1023
15863;-2254;501;3227;1474
15873;-2225;501;2739;1015
15883;-2242;498;2739;995
15893;-2219;508;3213;1502
15903;-2250;501;2768;1019
15913;-2264;500;2766;1002
15923;-2210;496;2762;1048
15933;-2228;505;2732;1009
15943;-2204;498;3211;1505
15953;-2208;499;2754;1045
15963;-2202;497;3206;1501
15973;-2203;510;2722;1029
15983;-2237;500;3203;1466
15993;-2200;500;2752;1052
16003;-2238;494;2748;1004
16013;-2192;503;3192;1503
16023;-2192;501;2744;1053
16033;-2238;499;2739;1000
16043;-2239;496;2739;996
16053;-2189;511;2709;1031
16063;-2215;500;2734;1019
16073;-2234;501;2705;972
16083;-2224;496;2729;1001
16093;-2195;504;2700;1009
16103;-2239;499;2728;988
16113;-2176;499;2723;1046
16123;-2194;496;2722;1024
16133;-2189;508;2691;1010
16143;-2228;502;2713;987
16153;-2219;500;2724;1005
16163;-2182;496;2687;1001
16173;-2163;506;3160;1503
16183;-2192;501;2682;991
16193;-2163;1005;2702;1544
16203;-2205;495;2680;970
16213;-2154;505;3151;1502
16223;-2174;499;3157;1482
16233;-2203;504;2705;1006
16243;-2143;489;2672;1018
16253;-2147;505;2695;1053
16263;-2179;501;3149;1471
16273;-2164;500;2693;1029
16283;-2141;495;2665;1019
16293;-2166;507;2669;1010
16303;-2168;497;2695;1024
16313;-2176;500;2690;1014
16323;-2168;999;2655;1486
16333;-2140;508;3131;1499
16343;-2145;502;2679;1036
16353;-2130;497;2678;1045
16363;-2174;998;2674;1498
16373;-2126;507;3121;1502
16383;-2180;502;3128;1450
16393;-2125;500;2674;1049
16403;-2168;498;2672;1002
16413;-2157;505;3114;1462
16423;-2174;498;3120;1444
16433;-2159;497;2666;1004
16443;-2117;996;2663;1542
16453;-2116;510;2654;1048
16463;-2169;504;3108;1443
16473;-2108;499;2661;1052
16483;-2106;498;2628;1020
16493;-2123;509;2635;1021
16503;-2131;498;3106;1473
16513;-2099;497;2649;1047
16523;-2110;493;2616;999
16533;-2146;508;3094;1456
16543;-2122;499;2623;1000
16553;-2096;1004;2643;1551
16563;-2107;994;2643;1530
16573;-2132;512;2629;1009
16583;-2118;501;2610;993
16593;-2087;1002;2646;1561
16603;-2103;496;2605;998
16613;-2128;509;2630;1011
16623;-2139;501;2603;965
16633;-2132;503;2632;1003
16643;-2096;499;2598;1001
16653;-2105;510;2629;1034
16663;-2113;499;2595;981
16673;-2108;500;2594;986
16683;-2084;497;2589;1002
16693;-2076;509;3065;1498
16703;-2120;501;2592;973
16713;-2115;503;2616;1004
16723;-2080;497;2583;1000
16733;-2109;507;2583;981
16743;-2115;500;2580;965
16753;-2082;500;2605;1023
16763;-2073;496;2575;998
16773;-2101;510;2599;1008
16783;-2104;501;2574;971
16793;-2104;502;3080;1478
16803;-2066;497;3071;1502
16813;-2099;512;2565;978
16823;-2098;501;2595;998
16833;-2046;1002;2564;1520
16843;-2066;497;2589;1020
16853;-2073;510;2583;1020
16863;-2096;1002;2549;1455
16873;-2041;1003;2564;1526
16883;-2089;496;2558;965
16893;-2055;508;3030;1483
16903;-2090;502;2550;962
16913;-2057;502;2551;996
16923;-2079;494;2551;966
16933;-2032;507;2544;1019
16943;-2027;498;2560;1031
16953;-2044;498;2549;1003
16963;-2067;496;2541;970
16973;-2077;508;2540;971
16983;-2074;1002;2530;1458
16993;-2037;1005;2571;1539
17003;-2062;496;3019;1453
17013;-2060;508;2547;995
17023;-2064;499;2533;968
17033;-2014;500;2531;1017
17043;-2055;497;3013;1455
17053;-2053;509;2550;1006
17063;-2005;499;3010;1504
17073;-2009;500;2526;1017
17083;-2000;496;2552;1048
17093;-2041;503;2997;1459
17103;-2001;502;2545;1046
17113;-2000;498;2519;1017
17123;-2038;497;2516;975
17133;-2039;508;2525;994
17143;-2017;499;2529;1011
17153;-1994;499;2514;1019
17163;-2032;495;2532;995
17173;-2034;508;2517;991
17183;-1987;501;2509;1023
17193;-2005;502;2526;1023
17203;-1984;997;2501;1514
17213;-1984;508;2513;1037
17223;-1979;497;2578;1096
17233;-2007;499;2526;1018
17243;-2023;496;2500;973
17253;-2014;510;2517;1013
17263;-2003;502;2976;1475
17273;-1996;500;2528;1032
17283;-2016;497;2509;990
17293;-1988;505;2965;1482
17303;-1972;501;2971;1500
17313;-1968;501;2513;1046
17323;-2008;498;2505;995
17333;-1967;506;2959;1498
17343;-1964;1000;2467;1503
17353;-1959;498;2510;1049
17363;-1998;498;2503;1003
17373;-1954;507;2496;1049
17383;-1955;500;2957;1502
17393;-1954;497;2957;1500
17403;-1986;490;2957;1461
17413;-1954;1001;2459;1506
17423;-1947;500;2493;1046
17433;-1954;500;2950;1496
17443;-1985;495;2464;974
17453;-1987;507;2938;1458
17463;-1939;498;2944;1503
17473;-1989;503;2941;1455
17483;-1981;494;2481;994
17493;-1953;511;2931;1489
17503;-1939;501;2442;1004
17513;-1934;499;2487;1052
17523;-1973;496;2474;997
17533;-1932;510;2924;1502
17543;-1953;999;2435;1481
17553;-1927;1005;2446;1524
17563;-1971;497;2444;970
17573;-1923;998;2429;1504
17583;-1924;498;2429;1003
17593;-1923;497;2474;1048
17603;-1963;497;2463;997
17613;-1961;510;2459;1008
17623;-1919;502;2423;1006
17633;-1961;500;2462;1001
17643;-1920;498;2478;1056
17653;-1960;1001;2417;1458
17663;-1914;504;2426;1016
17673;-1951;498;2426;973
17683;-1950;499;2454;1003
17693;-1923;511;2895;1483
17703;-1901;498;2905;1502
17713;-1952;1002;2431;1481
17723;-1898;498;2447;1047
17733;-1899;507;2892;1500
17743;-1896;499;2900;1503
17753;-1949;500;2894;1445
17763;-1936;494;2415;973
17773;-1892;507;2403;1018
17783;-1890;500;2429;1039
17793;-1906;1002;2439;1535
17803;-1933;494;2409;970
17813;-1887;510;2880;1503
17823;-1885;501;2404;1020
17833;-1907;501;2436;1030
17843;-1878;496;2425;1043
17853;-1895;514;2389;1008
17863;-1909;501;2425;1017
17873;-1926;504;2422;1000
17883;-1916;496;2395;975
17893;-1901;508;2392;999
17903;-1905;501;2396;992
17913;-1869;500;2870;1501
17923;-1883;498;2422;1037
17933;-1891;507;2390;1006
17943;-1896;500;2867;1471
17953;-1909;500;2869;1460
17963;-1898;494;2865;1461
17973;-1876;510;2852;1486
17983;-1859;500;2410;1051
17993;-1860;500;2375;1015
18003;-1852;494;2409;1051
18013;-1909;508;2379;978
18023;-1909;499;2406;996
18033;-1898;500;2399;1001
18043;-1899;498;2396;995
18053;-1871;511;2841;1481
18063;-1912;499;2398;985
18073;-1896;500;2848;1452
18083;-1842;495;2383;1036
18093;-1845;509;2838;1502
18103;-1899;500;2845;1446
18113;-1884;1003;2375;1494
18123;-1886;497;2386;997
18133;-1863;507;2833;1477
18143;-1886;499;2838;1451
18153;-1882;499;2380;997
18163;-1879;500;2384;1005
18173;-1852;506;2357;1011
18183;-1886;500;2382;996
18193;-1875;499;2377;1001
18203;-1875;497;2369;991
18213;-1841;508;2819;1486
18223;-1862;500;2827;1465
18233;-1872;500;2375;1003
18243;-1865;500;2821;1456
18253;-1815;504;2339;1028
18263;-1844;501;2371;1028
18273;-1868;499;2364;995
18283;-1815;497;2360;1042
18293;-1815;509;2334;1028
18303;-1867;498;2363;994
18313;-1811;499;2333;1021
18323;-1857;497;2356;996
18333;-1810;507;2325;1022
18343;-1847;1000;2321;1474
18353;-1857;501;2355;999
18363;-1847;998;2326;1477
18373;-1827;508;2325;1006
18383;-1835;501;2322;988
18393;-1827;503;2352;1028
18403;-1845;497;2345;997
18413;-1800;509;2317;1026
18423;-1857;504;2328;975
18433;-1819;504;2312;997
18443;-1843;496;2340;993
18453;-1809;509;2310;1010
18463;-1791;503;2352;1064
18473;-1839;497;2341;999
18483;-1819;996;2339;1516
18493;-1807;512;2306;1011
18503;-1816;499;2338;1021
18513;-1831;496;2335;1000
18523;-1782;495;2329;1042
18533;-1819;503;2777;1461
18543;-1782;500;2324;1042
18553;-1831;500;2330;999
18563;-1766;489;2315;1038
18573;-1798;508;2771;1481
18583;-1773;501;2324;1052
18593;-1819;497;2321;999
18603;-1768;993;2321;1546
18613;-1771;510;2764;1503
18623;-1808;500;2318;1010
18633;-1814;1007;2283;1476
18643;-1769;498;2317;1046
18653;-1787;510;2283;1006
18663;-1763;499;2318;1054
18673;-1806;497;2311;1002
18683;-1760;996;2312;1548
18693;-1782;508;2277;1003
18703;-1828;500;2307;979
18713;-1809;500;2311;1002
18723;-1758;500;2290;1032
18733;-1773;506;2752;1485
18743;-1753;499;2302;1048
18753;-1756;498;2756;1498
18763;-1778;496;2303;1021
18773;-1749;506;2745;1502
18783;-1810;502;2751;1443
18793;-1798;501;2749;1452
18803;-1788;996;2282;1490
18813;-1742;505;2740;1503
18823;-1797;498;2746;1447
18833;-1786;500;2747;1461
18843;-1790;498;2287;995
18853;-1739;508;2733;1502
18863;-1793;502;2739;1448
18873;-1783;499;2291;1007
18883;-1734;998;2279;1543
18893;-1735;506;2729;1500
18903;-1735;503;2249;1017
18913;-1775;500;2282;1007
18923;-1730;996;2246;1512
18933;-1729;509;2722;1502
18943;-1731;500;2245;1014
18953;-1772;501;2277;1006
18963;-1724;495;2726;1497
18973;-1722;507;2718;1503
18983;-1725;501;2272;1048
18993;-1770;503;2267;1000
19003;-1717;496;2720;1499
19013;-1729;998;2223;1492
19023;-1718;498;2265;1045
19033;-1761;500;2263;1002
19043;-1732;997;2238;1503
19053;-1732;509;2225;1002
19063;-1711;503;2260;1052
19073;-1765;498;2236;969
19083;-1757;494;2243;980
19093;-1731;507;2226;1002
19103;-1768;499;2255;986
19113;-1727;498;2256;1027
19123;-1722;496;2254;1028
19133;-1706;510;2218;1022
19143;-1765;502;2233;970
19153;-1716;496;2250;1030
19163;-1746;492;2253;999
19173;-1715;508;2211;1004
19183;-1752;500;2700;1448
19193;-1741;499;2698;1456
19203;-1739;997;2231;1489
19213;-1693;1000;2240;1547
19223;-1744;996;2197;1449
19233;-1733;500;2207;974
19243;-1722;497;2195;970
19253;-1688;1000;2192;1504
19263;-1720;502;2688;1470
19273;-1687;498;2235;1046
19283;-1684;496;2689;1501
19293;-1700;506;2200;1006
19303;-1682;499;2231;1048
19313;-1683;500;2229;1046
19323;-1681;496;2184;999
19333;-1709;506;2674;1471
19343;-1678;500;2224;1046
19353;-1676;501;2678;1503
19363;-1673;494;2221;1042
19373;-1671;505;2669;1503
19383;-1691;1000;2179;1488
19393;-1676;501;2218;1043
19403;-1671;500;2672;1501
19413;-1661;500;2663;1502
19423;-1666;499;2214;1047
19433;-1668;501;2214;1047
19443;-1660;997;2216;1553
19453;-1665;510;2658;1503
19463;-1661;503;2210;1052
19473;-1669;1002;2179;1512
19483;-1661;495;2176;1010
19493;-1658;506;2177;1025
19503;-1657;501;2208;1052
19513;-1674;501;2208;1035
19523;-1690;495;2173;978
19533;-1652;504;2169;1021
19543;-1705;501;2171;967
19553;-1671;502;2195;1026
19563;-1663;493;2167;997
19573;-1665;998;2156;1489
19583;-1673;504;2190;1021
19593;-1692;1005;2165;1478
19603;-1712;998;2161;1447
19613;-1645;999;2151;1505
19623;-1644;501;2166;1023
19633;-1653;1005;2189;1541
19643;-1657;495;2164;1002
19653;-1657;509;2183;1035
19663;-1636;504;2158;1026
19673;-1687;501;2143;957
19683;-1651;494;2153;996
19693;-1649;506;2178;1035
19703;-1689;501;2188;1000
19713;-1648;501;2151;1004
19723;-1647;494;2150;997
19733;-1678;510;2144;976
19743;-1681;500;2155;974
19753;-1673;498;2177;1002
19763;-1645;499;2149;1003
19773;-1626;506;2174;1054
19783;-1653;1001;2130;1478
19793;-1643;499;2170;1026
19803;-1639;497;2139;997
19813;-1619;998;2126;1505
19823;-1619;499;2164;1044
